transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
730,2022-02-20,19:38:00,72,Female,36,Clothing,2,25,13.25,50
1730,2023-08-14,19:17:00,72,Female,36,Clothing,2,25,10.75,50
546,2022-12-30,22:32:00,72,Female,36,Electronics,4,50,53.5,200
1546,2022-12-18,19:06:00,72,Female,36,Electronics,4,50,48,200
340,2023-09-19,22:59:00,72,Female,36,Clothing,4,300,294,1200
1340,2023-10-30,20:55:00,72,Female,36,Clothing,4,300,348,1200
999,2022-12-14,16:45:00,72,Female,36,Electronics,3,50,21.5,150
1999,2022-11-12,13:06:00,72,Female,36,Electronics,3,50,13,150
590,2023-05-04,11:52:00,73,Male,36,Clothing,3,300,135,900
1590,2023-08-10,9:39:00,73,Male,36,Clothing,3,300,147,900
277,2023-07-03,22:10:00,73,Male,36,Clothing,4,25,12.25,100
1277,2023-10-17,21:20:00,73,Male,36,Clothing,4,25,12.75,100
227,2023-11-15,19:19:00,73,Male,36,Electronics,2,50,50.5,100
1227,2023-10-01,20:09:00,73,Male,36,Electronics,2,50,47.5,100
950,2022-09-22,21:27:00,73,Male,36,Clothing,3,300,144,900
1950,2022-12-04,19:23:00,73,Male,36,Clothing,3,300,84,900
739,2023-10-14,17:09:00,73,Male,36,Beauty,1,25,10.25,25
1739,2023-10-25,17:52:00,73,Male,36,Beauty,1,25,11.25,25
700,2022-09-01,15:07:00,73,Male,36,Electronics,4,500,250,2000
1700,2023-09-27,16:10:00,73,Male,36,Electronics,4,500,210,2000
139,2023-09-15,14:03:00,73,Male,36,Beauty,4,500,230,2000
1139,2023-12-21,14:23:00,73,Male,36,Beauty,4,500,230,2000
421,2022-04-08,8:43:00,74,Female,37,Clothing,3,500,235,1500
1421,2022-01-17,7:07:00,74,Female,37,Clothing,3,500,185,1500
278,2023-12-22,11:42:00,74,Female,37,Clothing,4,25,13.5,100
1278,2023-07-19,6:19:00,74,Female,37,Clothing,4,25,6.75,100
280,2023-11-17,9:35:00,74,Female,37,Clothing,3,500,240,1500
1280,2023-08-24,9:15:00,74,Female,37,Clothing,3,500,255,1500
699,2022-11-21,22:21:00,74,Female,37,Clothing,4,30,16.2,120
1699,2023-07-29,21:45:00,74,Female,37,Clothing,4,30,12.9,120
509,2023-07-10,19:35:00,74,Female,37,Electronics,3,300,141,900
1509,2022-11-25,20:40:00,74,Female,37,Electronics,3,300,129,900
304,2023-03-23,18:35:00,74,Female,37,Electronics,2,30,15.6,60
1304,2022-09-26,22:19:00,74,Female,37,Electronics,2,30,9.3,60
507,2022-12-11,21:40:00,74,Female,37,Electronics,3,500,485,1500
1507,2022-12-27,22:14:00,74,Female,37,Electronics,3,500,520,1500
258,2023-12-29,17:40:00,74,Female,37,Clothing,1,50,22,50
1258,2022-12-03,20:27:00,74,Female,37,Clothing,1,50,21.5,50
1845,2022-05-24,7:06:00,75,Male,37,Clothing,1,500,185,500
886,2023-12-11,11:25:00,75,Male,37,Electronics,3,300,165,900
1886,2023-07-26,11:51:00,75,Male,37,Electronics,3,300,147,900
210,2023-10-07,8:50:00,75,Male,37,Electronics,4,50,19,200
1210,2023-03-10,10:02:00,75,Male,37,Electronics,4,50,12.5,200
4,2023-08-27,18:12:00,75,Male,37,Clothing,1,500,200,500
1004,2023-01-11,21:46:00,75,Male,37,Clothing,1,500,230,500
605,2023-10-19,22:24:00,75,Male,37,Electronics,2,500,180,1000
1605,2022-01-24,19:39:00,75,Male,37,Electronics,2,500,165,1000
598,2022-06-23,17:02:00,75,Male,37,Beauty,4,30,11.1,120
1598,2023-01-15,19:17:00,76,Male,37,Beauty,4,30,9.9,120
835,2022-09-30,23:00:00,76,Male,37,Clothing,4,50,60,200
1835,2022-09-18,20:58:00,76,Male,37,Clothing,4,50,49.5,200
869,2022-09-08,22:16:00,76,Male,37,Beauty,3,500,485,1500
1869,2022-10-23,19:51:00,76,Male,37,Beauty,3,500,605,1500
112,2023-12-25,18:44:00,76,Male,37,Clothing,3,500,165,1500
1112,2022-12-22,17:11:00,76,Male,37,Clothing,3,500,180,1500
742,2022-03-19,6:08:00,77,Female,38,Electronics,4,500,195,2000
1742,2022-11-22,8:25:00,77,Female,38,Electronics,4,500,220,2000
54,2022-10-20,10:17:00,77,Female,38,Electronics,3,500,200,1500
1054,2022-01-10,9:24:00,77,Female,38,Electronics,3,500,140,1500
674,2023-03-30,11:10:00,77,Female,38,Clothing,1,300,84,300
1674,2023-11-22,9:21:00,77,Female,38,Clothing,1,300,123,300
660,2023-07-29,18:46:00,77,Female,38,Beauty,2,500,270,1000
1660,2023-09-23,20:27:00,77,Female,38,Beauty,2,500,160,1000
504,2023-03-31,18:07:00,77,Female,38,Beauty,3,50,22,150
1504,2023-01-25,17:01:00,77,Female,38,Beauty,3,50,25.5,150
27,2023-12-14,19:44:00,77,Female,38,Beauty,2,25,8.25,50
1027,2022-04-30,21:00:00,77,Female,38,Beauty,2,25,7.5,50
579,2023-10-06,17:43:00,77,Female,38,Electronics,1,30,36.6,30
1579,2023-09-28,17:38:00,77,Female,38,Electronics,1,30,28.8,30
84,2023-11-10,17:17:00,77,Female,38,Electronics,3,30,10.2,90
1084,2022-10-23,20:37:00,77,Female,38,Electronics,3,30,7.8,90
472,2023-10-30,15:23:00,78,Female,38,Beauty,3,300,162,900
1472,2023-12-18,15:22:00,78,Female,38,Beauty,3,300,150,900
683,2022-03-06,10:22:00,79,Male,38,Beauty,2,500,175,1000
1683,2022-05-04,7:19:00,79,Male,38,Beauty,2,500,220,1000
921,2022-09-28,9:34:00,79,Male,38,Electronics,3,25,8,75
464,2022-03-06,11:13:00,79,Male,38,Electronics,2,300,75,600
1464,2022-11-13,10:06:00,79,Male,38,Electronics,2,300,126,600
766,2022-01-04,8:02:00,79,Male,38,Electronics,3,300,165,900
1766,2022-11-22,6:08:00,79,Male,38,Electronics,3,300,129,900
38,2023-02-25,11:39:00,79,Male,38,Beauty,4,50,26,200
1038,2023-12-30,9:09:00,79,Male,38,Beauty,4,50,20.5,200
588,2023-10-18,17:54:00,79,Male,38,Electronics,2,30,13.8,60
1588,2023-06-25,21:29:00,79,Male,38,Electronics,2,30,13.2,60
337,2023-08-22,17:56:00,79,Male,38,Clothing,1,500,275,500
1337,2023-07-21,19:56:00,79,Male,38,Clothing,1,500,225,500
646,2023-05-26,21:02:00,79,Male,38,Clothing,3,30,13.5,90
1646,2023-01-18,19:43:00,79,Male,38,Clothing,3,30,15.6,90
239,2022-09-19,19:34:00,80,Male,38,Electronics,3,500,165,1500
1239,2022-07-08,20:42:00,80,Male,38,Electronics,3,500,255,1500
140,2022-07-07,20:20:00,80,Male,38,Electronics,1,30,14.4,30
1140,2022-05-22,19:26:00,80,Male,38,Electronics,1,30,15.9,30
146,2022-11-10,22:01:00,80,Male,38,Clothing,4,50,49,200
1146,2023-10-09,21:11:00,80,Male,38,Clothing,4,50,60,200
238,2022-05-10,11:52:00,81,Female,39,Beauty,1,500,150,500
1238,2022-09-17,7:38:00,81,Female,39,Beauty,1,500,165,500
659,2023-06-09,6:08:00,81,Female,39,Electronics,1,30,8.1,30
1659,2023-07-27,9:29:00,81,Female,39,Electronics,1,30,9,30
614,2023-02-13,6:28:00,81,Female,39,Beauty,4,300,120,1200
1614,2023-08-23,11:37:00,81,Female,39,Beauty,4,300,105,1200
174,2023-11-15,6:07:00,81,Female,39,Beauty,1,300,126,300
1174,2023-05-17,6:55:00,81,Female,39,Beauty,1,300,132,300
694,2023-06-30,17:47:00,82,Female,39,Electronics,2,25,10,50
1694,2023-01-10,19:22:00,82,Female,39,Electronics,2,25,9.75,50
510,2023-05-29,17:04:00,82,Female,39,Beauty,4,50,13,200
1510,2022-11-20,18:21:00,82,Female,39,Beauty,4,50,19,200
30,2023-10-10,20:05:00,82,Female,39,Beauty,3,300,285,900
1030,2022-11-27,18:02:00,82,Female,39,Beauty,3,300,309,900
145,2022-11-06,19:21:00,82,Female,39,Clothing,3,25,27.5,75
1145,2023-09-01,19:19:00,82,Female,39,Clothing,3,25,31,75
458,2023-11-28,21:35:00,82,Female,39,Electronics,4,25,7,100
1458,2023-10-09,19:21:00,82,Female,39,Electronics,4,25,9.75,100
328,2023-10-29,6:56:00,83,Male,39,Beauty,2,50,27,100
1328,2023-12-10,7:49:00,83,Male,39,Beauty,2,50,24.5,100
221,2023-11-27,21:01:00,83,Male,39,Beauty,2,300,111,600
1221,2023-09-14,22:57:00,83,Male,39,Beauty,2,300,114,600
501,2023-06-28,20:21:00,83,Male,39,Electronics,2,30,9,60
1501,2023-01-31,18:00:00,83,Male,39,Electronics,2,30,13.5,60
633,2023-07-06,22:20:00,83,Male,39,Beauty,4,30,12.3,120
1633,2022-12-31,18:18:00,83,Male,39,Beauty,4,30,11.4,120
162,2023-04-11,19:37:00,84,Male,39,Clothing,2,30,9,60
1162,2022-07-13,17:08:00,84,Male,39,Clothing,2,30,12.6,60
204,2022-09-10,21:04:00,84,Male,39,Beauty,1,25,31.25,25
390,2022-10-07,20:53:00,84,Male,39,Electronics,2,50,51,100
1204,2023-12-10,19:24:00,84,Male,39,Beauty,1,25,27.5,25
1390,2022-10-24,22:47:00,84,Male,39,Electronics,2,50,54,100
767,2022-11-07,22:44:00,84,Male,39,Beauty,3,25,24.5,75
1767,2022-12-10,17:35:00,84,Male,39,Beauty,3,25,28.25,75
803,2022-10-25,17:16:00,84,Male,39,Clothing,4,25,6.75,100
1803,2023-12-26,19:36:00,84,Male,39,Clothing,4,25,8.5,100
559,2022-12-12,10:48:00,85,Female,40,Clothing,4,300,84,1200
1559,2022-08-20,7:40:00,85,Female,40,Clothing,4,300,144,1200
621,2022-04-13,9:55:00,85,Female,40,Beauty,2,500,275,1000
1621,2022-09-22,10:49:00,85,Female,40,Beauty,2,500,160,1000
764,2023-11-07,8:46:00,85,Female,40,Clothing,1,25,11.25,25
1764,2023-11-02,11:04:00,85,Female,40,Clothing,1,25,11.75,25
774,2023-11-06,9:04:00,85,Female,40,Clothing,2,25,6.5,50
1774,2023-03-09,6:48:00,85,Female,40,Clothing,2,25,8,50
969,2023-11-27,11:47:00,85,Female,40,Clothing,3,300,84,900
1969,2023-03-05,19:34:00,85,Female,40,Clothing,3,300,126,900
357,2023-05-18,18:57:00,85,Female,40,Electronics,3,25,7.5,75
1357,2023-03-20,19:14:00,85,Female,40,Electronics,3,25,11.5,75
518,2023-07-31,17:01:00,85,Female,40,Clothing,1,30,16.2,30
1518,2023-05-18,20:03:00,86,Female,40,Clothing,1,30,12.6,30
123,2023-08-11,19:00:00,86,Female,40,Electronics,2,30,11.7,60
1123,2023-12-11,21:04:00,86,Female,40,Electronics,2,30,10.8,60
587,2023-09-04,19:00:00,86,Female,40,Beauty,4,300,99,1200
1587,2022-11-05,20:06:00,86,Female,40,Beauty,4,300,105,1200
603,2022-04-18,20:17:00,86,Female,40,Clothing,3,30,14.1,90
1603,2023-12-04,20:50:00,86,Female,40,Clothing,3,30,13.2,90
297,2022-09-12,21:09:00,86,Female,40,Electronics,2,500,595,1000
1297,2023-10-20,22:32:00,86,Female,40,Electronics,2,500,535,1000
428,2022-12-02,22:44:00,86,Female,40,Electronics,4,50,49.5,200
1428,2023-09-09,18:44:00,87,Female,40,Electronics,4,50,57,200
47,2022-10-22,17:22:00,87,Female,40,Beauty,3,500,600,1500
1047,2022-12-04,21:53:00,87,Female,40,Beauty,3,500,490,1500
641,2023-12-25,18:30:00,87,Female,40,Electronics,1,300,144,300
1641,2022-09-01,17:41:00,87,Female,40,Electronics,1,300,165,300
1797,2022-04-16,11:47:00,88,Male,40,Clothing,3,25,12.25,75
657,2022-01-29,8:53:00,88,Male,40,Clothing,1,25,8,25
1657,2022-08-09,10:05:00,88,Male,40,Clothing,1,25,8,25
460,2023-05-01,23:00:00,88,Male,40,Beauty,1,50,19,50
1460,2023-01-25,19:42:00,88,Male,40,Beauty,1,50,22,50
188,2023-08-31,18:50:00,88,Male,40,Clothing,3,25,8.5,75
1188,2023-06-04,22:43:00,88,Male,40,Clothing,3,25,10.75,75
744,2023-05-23,18:02:00,88,Male,40,Electronics,1,25,6.5,25
1744,2023-07-07,21:49:00,88,Male,40,Electronics,1,25,8.75,25
883,2023-08-20,20:43:00,88,Male,40,Electronics,1,500,245,500
1883,2023-09-20,17:54:00,89,Male,40,Electronics,1,500,200,500
81,2023-06-07,22:48:00,89,Male,40,Electronics,1,50,14.5,50
1081,2023-06-27,22:23:00,89,Male,40,Electronics,1,50,17,50
178,2023-10-11,17:51:00,89,Male,40,Clothing,2,30,34.2,60
1178,2023-12-29,21:15:00,89,Male,40,Clothing,2,30,33,60
550,2023-09-27,16:58:00,89,Male,40,Clothing,3,300,90,900
1550,2022-09-30,13:11:00,89,Male,40,Clothing,3,300,147,900
468,2022-12-05,14:32:00,89,Male,40,Electronics,1,25,12.25,25
1468,2023-11-08,13:14:00,89,Male,40,Electronics,1,25,9.75,25
861,2022-09-30,8:57:00,90,Female,41,Clothing,3,30,9.6,90
1861,2022-07-04,10:41:00,90,Female,41,Clothing,3,30,10.2,90
402,2023-07-12,8:45:00,90,Female,41,Clothing,2,300,135,600
1402,2023-06-24,6:47:00,90,Female,41,Clothing,2,300,156,600
995,2023-03-04,22:38:00,90,Female,41,Clothing,1,30,9.9,30
1995,2023-12-10,22:18:00,90,Female,41,Clothing,1,30,14.7,30
949,2023-06-20,20:28:00,90,Female,41,Electronics,2,25,9,50
1949,2022-11-11,20:24:00,90,Female,41,Electronics,2,25,12.5,50
113,2022-10-08,19:14:00,90,Female,41,Electronics,2,25,26.25,50
1113,2023-12-08,17:41:00,90,Female,41,Electronics,2,25,27.75,50
558,2023-10-26,17:47:00,90,Female,41,Clothing,1,25,26,25
1558,2022-12-22,20:37:00,90,Female,41,Clothing,1,25,27.75,25
852,2022-10-01,19:35:00,90,Female,41,Clothing,1,300,375,300
1852,2023-10-11,18:09:00,90,Female,41,Clothing,1,300,333,300
571,2022-10-20,12:51:00,90,Female,41,Electronics,1,50,16,50
1571,2022-11-08,14:55:00,91,Female,41,Electronics,1,50,25,50
180,2022-11-05,10:47:00,92,Male,41,Clothing,3,300,129,900
1180,2022-01-06,8:53:00,92,Male,41,Clothing,3,300,129,900
787,2022-06-10,10:42:00,92,Male,41,Electronics,1,25,13.75,25
1787,2022-05-30,7:42:00,92,Male,41,Electronics,1,25,10,25
891,2023-01-09,6:43:00,92,Male,41,Electronics,3,300,99,900
1891,2023-12-22,6:11:00,92,Male,41,Electronics,3,300,105,900
693,2023-06-08,17:12:00,92,Male,41,Beauty,3,500,270,1500
1693,2023-02-20,18:21:00,92,Male,41,Beauty,3,500,130,1500
738,2023-02-05,18:24:00,92,Male,41,Clothing,2,50,26,100
1738,2023-11-12,21:33:00,92,Male,41,Clothing,2,50,16,100
100,2022-02-08,19:34:00,92,Male,41,Electronics,1,30,9.3,30
1100,2023-01-20,18:15:00,92,Male,41,Electronics,1,30,13.2,30
254,2022-12-14,22:45:00,92,Male,41,Electronics,1,500,165,500
1254,2023-04-12,18:24:00,92,Male,41,Electronics,1,500,180,500
312,2022-10-31,18:08:00,92,Male,41,Clothing,4,30,28.5,120
1312,2022-12-03,17:28:00,92,Male,41,Clothing,4,30,29.1,120
616,2022-12-31,19:18:00,92,Male,41,Clothing,2,50,49.5,100
1616,2022-09-22,18:41:00,93,Male,41,Clothing,2,50,59,100
497,2023-12-31,18:11:00,93,Male,41,Clothing,4,30,37.2,120
1497,2022-11-19,21:44:00,93,Male,41,Clothing,4,30,32.4,120
247,2022-12-23,17:56:00,93,Male,41,Electronics,2,30,31.5,60
1247,2023-09-02,18:17:00,93,Male,41,Electronics,2,30,35.7,60
922,2023-10-19,22:54:00,93,Male,41,Electronics,1,50,60.5,50
1922,2023-10-28,20:07:00,93,Male,41,Electronics,1,50,48.5,50
493,2022-12-01,20:10:00,93,Male,41,Beauty,2,25,7.75,50
1493,2023-11-26,21:49:00,93,Male,41,Beauty,2,25,6.75,50
15,2022-07-01,11:50:00,94,Female,42,Electronics,4,500,210,2000
1015,2022-03-09,11:53:00,94,Female,42,Electronics,4,500,200,2000
438,2022-08-31,10:15:00,94,Female,42,Clothing,1,30,15.9,30
1438,2022-01-07,10:00:00,94,Female,42,Clothing,1,30,13.8,30
344,2022-07-17,9:47:00,94,Female,42,Beauty,1,30,7.5,30
1344,2022-12-18,6:12:00,94,Female,42,Beauty,1,30,11.1,30
197,2022-04-03,11:57:00,94,Female,42,Clothing,4,50,25.5,200
1197,2022-08-13,10:07:00,94,Female,42,Clothing,4,50,19,200
719,2023-07-02,7:19:00,94,Female,42,Clothing,2,30,12,60
1719,2023-12-28,7:29:00,94,Female,42,Clothing,2,30,10.8,60
207,2023-08-06,8:34:00,94,Female,42,Beauty,2,25,10.25,50
1207,2023-06-30,21:48:00,94,Female,42,Beauty,2,25,10,50
480,2022-12-22,22:12:00,94,Female,42,Beauty,4,500,225,2000
1480,2023-11-26,18:05:00,94,Female,42,Beauty,4,500,165,2000
29,2022-03-08,20:10:00,94,Female,42,Electronics,1,30,13.5,30
1029,2023-07-18,19:23:00,94,Female,42,Electronics,1,30,12.3,30
751,2023-11-08,19:58:00,94,Female,42,Clothing,2,25,24.75,50
1751,2023-12-27,22:09:00,94,Female,42,Clothing,2,25,30.25,50
494,2023-09-25,20:18:00,94,Female,42,Beauty,4,50,58,200
1494,2022-10-23,19:29:00,94,Female,42,Beauty,4,50,62.5,200
959,2022-09-18,17:59:00,94,Female,42,Electronics,2,30,28.5,60
1959,2022-10-08,19:56:00,94,Female,42,Electronics,2,30,34.2,60
898,2023-09-17,20:55:00,94,Female,42,Clothing,3,30,35.1,90
1898,2023-11-13,18:17:00,94,Female,42,Clothing,3,30,35.1,90
918,2023-10-13,21:59:00,95,Female,42,Electronics,3,30,16.2,90
1918,2022-12-10,21:57:00,95,Female,42,Electronics,3,30,13.2,90
715,2022-10-11,20:57:00,95,Female,42,Beauty,4,25,6.25,100
1715,2022-12-30,19:35:00,95,Female,42,Beauty,4,25,9.75,100
865,2023-12-17,14:49:00,95,Female,42,Clothing,1,300,108,300
1865,2022-11-18,14:52:00,95,Female,42,Clothing,1,300,156,300
360,2022-09-09,9:04:00,96,Male,42,Clothing,4,25,10.5,100
1360,2022-06-18,9:31:00,96,Male,42,Clothing,4,25,6.25,100
749,2023-07-26,20:33:00,96,Male,42,Beauty,1,30,8.4,30
1749,2023-05-07,19:55:00,96,Male,42,Beauty,1,30,9,30
911,2023-07-15,17:29:00,96,Male,42,Electronics,3,300,84,900
1911,2023-12-13,18:33:00,96,Male,42,Electronics,3,300,75,900
833,2023-05-09,18:39:00,96,Male,42,Beauty,4,50,24.5,200
1833,2022-01-30,17:20:00,96,Male,42,Beauty,4,50,18,200
654,2023-08-14,17:40:00,96,Male,42,Clothing,3,25,9.25,75
1654,2023-10-13,20:47:00,96,Male,42,Clothing,3,25,6.25,75
347,2022-03-26,19:31:00,96,Male,42,Electronics,1,25,7,25
1347,2023-11-21,21:55:00,96,Male,42,Electronics,1,25,13,25
630,2023-03-21,17:29:00,96,Male,42,Clothing,2,50,25.5,100
1630,2022-05-22,17:22:00,96,Male,42,Clothing,2,50,16,100
804,2023-12-11,17:12:00,96,Male,42,Electronics,1,30,10.8,30
1804,2023-01-10,22:46:00,96,Male,42,Electronics,1,30,14.7,30
132,2023-11-22,20:34:00,96,Male,42,Electronics,4,50,62,200
1132,2023-11-07,17:27:00,97,Male,42,Electronics,4,50,59,200
846,2023-12-22,18:46:00,97,Male,42,Beauty,1,50,59.5,50
1846,2023-11-16,17:51:00,97,Male,42,Beauty,1,50,49.5,50
211,2022-09-12,14:02:00,97,Male,42,Beauty,3,500,235,1500
1211,2023-11-22,14:59:00,97,Male,42,Beauty,3,500,235,1500
708,2022-04-06,8:38:00,98,Female,43,Beauty,3,300,87,900
1708,2022-02-08,7:47:00,98,Female,43,Beauty,3,300,162,900
673,2022-07-04,10:14:00,98,Female,43,Clothing,3,500,270,1500
1673,2022-06-14,7:36:00,98,Female,43,Clothing,3,500,185,1500
232,2022-08-12,7:14:00,98,Female,43,Beauty,1,25,12.75,25
1232,2022-05-23,8:05:00,98,Female,43,Beauty,1,25,6.25,25
434,2022-10-26,6:09:00,98,Female,43,Electronics,2,25,8.25,50
1434,2022-02-04,10:02:00,98,Female,43,Electronics,2,25,7,50
70,2022-12-27,10:48:00,98,Female,43,Clothing,1,300,84,300
1070,2022-07-14,11:12:00,98,Female,43,Clothing,1,300,120,300
465,2023-02-22,11:52:00,98,Female,43,Electronics,3,50,15.5,150
1465,2023-04-17,9:36:00,98,Female,43,Electronics,3,50,26,150
28,2023-12-11,22:34:00,98,Female,43,Beauty,1,500,150,500
1028,2023-03-09,18:09:00,98,Female,43,Beauty,1,500,250,500
481,2023-07-13,17:12:00,99,Female,43,Electronics,4,300,114,1200
1481,2023-11-09,17:22:00,99,Female,43,Electronics,4,300,114,1200
176,2023-05-26,18:15:00,99,Female,43,Beauty,2,50,25.5,100
1176,2023-01-04,20:33:00,99,Female,43,Beauty,2,50,21,100
681,2023-08-04,22:12:00,99,Female,43,Electronics,2,30,8.4,60
1681,2022-11-09,19:32:00,99,Female,43,Electronics,2,30,11.1,60
430,2023-05-23,18:36:00,99,Female,43,Electronics,3,300,153,900
1430,2023-10-31,18:25:00,99,Female,43,Electronics,3,300,132,900
160,2022-07-20,17:08:00,99,Female,43,Clothing,2,50,26.5,100
1160,2023-08-20,19:20:00,99,Female,43,Clothing,2,50,14,100
183,2022-09-01,19:22:00,99,Female,43,Beauty,3,300,375,900
1183,2022-12-28,17:10:00,99,Female,43,Beauty,3,300,342,900
167,2023-09-21,20:58:00,99,Female,43,Clothing,3,50,49,150
1167,2023-09-29,21:21:00,99,Female,43,Clothing,3,50,54,150
754,2023-09-26,18:40:00,100,Female,43,Electronics,4,25,23.75,100
1754,2022-12-01,21:03:00,100,Female,43,Electronics,4,25,28.5,100
342,2023-11-05,17:24:00,100,Female,43,Clothing,4,500,500,2000
1342,2022-09-18,23:00:00,100,Female,43,Clothing,4,500,485,2000
205,2022-11-22,17:20:00,100,Female,43,Clothing,1,25,25.5,25
1205,2022-11-25,19:19:00,100,Female,43,Clothing,1,25,7.25,25
156,2022-12-02,19:34:00,100,Female,43,Clothing,4,25,7,100
1156,2022-12-26,21:10:00,100,Female,43,Clothing,4,25,13.5,100
757,2023-10-06,12:10:00,100,Female,43,Electronics,4,300,105,1200
1757,2023-09-29,16:42:00,100,Female,43,Electronics,4,300,132,1200
284,2022-11-12,9:17:00,101,Male,43,Clothing,4,50,20.5,200
1284,2022-12-16,11:43:00,101,Male,43,Clothing,4,50,18,200
152,2022-06-16,11:58:00,101,Male,43,Electronics,4,500,210,2000
1152,2022-12-26,7:48:00,101,Male,43,Electronics,4,500,170,2000
502,2023-07-22,11:00:00,101,Male,43,Electronics,3,50,22.5,150
1502,2023-04-08,8:30:00,101,Male,43,Electronics,3,50,18,150
275,2023-03-05,11:34:00,101,Male,43,Clothing,2,500,260,1000
1275,2023-03-02,8:48:00,101,Male,43,Clothing,2,500,250,1000
477,2023-12-03,17:24:00,101,Male,43,Clothing,4,30,16.2,120
1477,2023-01-08,21:59:00,101,Male,43,Clothing,4,30,15.6,120
765,2022-10-16,19:03:00,101,Male,43,Clothing,4,50,12.5,200
1765,2022-10-18,22:49:00,101,Male,43,Clothing,4,50,16,200
796,2022-10-01,19:50:00,101,Male,43,Beauty,4,30,7.8,120
927,2022-02-21,17:13:00,101,Male,43,Electronics,4,500,250,2000
1796,2023-11-12,18:36:00,101,Male,43,Beauty,4,30,11.1,120
1927,2023-09-06,19:44:00,101,Male,43,Electronics,4,500,180,2000
270,2022-12-17,17:46:00,101,Male,43,Electronics,1,300,117,300
1270,2022-08-25,22:54:00,101,Male,43,Electronics,1,300,108,300
637,2022-12-02,18:54:00,101,Male,43,Clothing,2,300,321,600
1637,2022-10-25,20:50:00,101,Male,43,Clothing,2,300,297,600
876,2023-10-03,19:39:00,102,Male,43,Clothing,4,30,30,120
1876,2023-11-05,19:53:00,102,Male,43,Clothing,4,30,32.1,120
417,2023-10-01,22:03:00,102,Male,43,Electronics,3,300,162,900
1417,2022-12-26,17:43:00,102,Male,43,Electronics,3,300,147,900
1432,2022-12-25,6:24:00,103,Female,44,Electronics,2,500,245,1000
158,2022-01-21,11:38:00,103,Female,44,Electronics,2,300,132,600
1158,2022-02-24,9:29:00,103,Female,44,Electronics,2,300,138,600
419,2023-03-31,19:18:00,103,Female,44,Clothing,3,30,11.7,90
1419,2023-02-05,18:42:00,103,Female,44,Clothing,3,30,9.3,90
381,2022-01-30,19:05:00,103,Female,44,Clothing,4,25,12.25,100
1381,2022-10-26,17:26:00,103,Female,44,Clothing,4,25,7.75,100
661,2022-08-05,22:09:00,103,Female,44,Clothing,4,25,7,100
1661,2023-07-07,19:18:00,103,Female,44,Clothing,4,25,6.25,100
413,2023-11-28,21:52:00,103,Female,44,Beauty,3,25,25.5,75
1413,2023-11-12,19:33:00,103,Female,44,Beauty,3,25,30.75,75
96,2023-11-22,14:10:00,103,Female,44,Clothing,2,300,84,600
1096,2022-12-01,14:49:00,103,Female,44,Clothing,2,300,138,600
664,2022-09-03,16:52:00,103,Female,44,Clothing,4,500,170,2000
989,2022-10-31,13:30:00,103,Female,44,Electronics,1,25,8.25,25
1664,2023-12-12,16:44:00,103,Female,44,Clothing,4,500,245,2000
1989,2022-09-06,16:21:00,103,Female,44,Electronics,1,25,13.25,25
136,2023-12-26,8:59:00,104,Male,44,Electronics,2,300,141,600
1136,2023-07-02,8:41:00,104,Male,44,Electronics,2,300,81,600
31,2023-12-31,17:47:00,104,Male,44,Electronics,4,300,129,1200
489,2023-10-31,22:01:00,104,Male,44,Electronics,1,30,14.4,30
1031,2023-11-12,21:15:00,104,Male,44,Electronics,4,300,126,1200
1489,2023-04-28,18:30:00,104,Male,44,Electronics,1,30,10.5,30
387,2023-01-26,21:58:00,104,Male,44,Beauty,1,30,9,30
1387,2022-07-26,17:48:00,104,Male,44,Beauty,1,30,15.6,30
944,2022-08-23,20:22:00,104,Male,44,Clothing,2,25,12,50
1944,2023-07-18,21:08:00,104,Male,44,Clothing,2,25,6.5,50
487,2023-04-09,21:03:00,104,Male,44,Clothing,4,500,235,2000
1487,2023-02-01,19:01:00,104,Male,44,Clothing,4,500,140,2000
962,2023-12-15,22:02:00,104,Male,44,Clothing,2,30,35.1,60
1962,2022-09-07,18:59:00,104,Male,44,Clothing,2,30,32.7,60
907,2022-09-02,6:16:00,105,Female,45,Electronics,1,25,8.5,25
1907,2022-11-17,11:21:00,105,Female,45,Electronics,1,25,9,25
932,2022-10-08,8:33:00,105,Female,45,Beauty,4,25,7.75,100
1932,2022-11-08,7:07:00,105,Female,45,Beauty,4,25,6.25,100
6,2023-11-15,22:16:00,105,Female,45,Beauty,1,30,15,30
1006,2023-10-29,19:23:00,105,Female,45,Beauty,1,30,14.1,30
66,2023-06-18,22:49:00,105,Female,45,Electronics,1,30,9,30
1066,2023-10-06,18:11:00,105,Female,45,Electronics,1,30,8.4,30
143,2023-02-11,22:20:00,105,Female,45,Clothing,1,50,27.5,50
1143,2023-05-01,21:10:00,105,Female,45,Clothing,1,50,15,50
675,2023-07-19,18:10:00,105,Female,45,Clothing,2,30,15.9,60
1675,2022-05-17,19:55:00,105,Female,45,Clothing,2,30,16.2,60
259,2023-03-11,20:26:00,105,Female,45,Clothing,4,50,22.5,200
1259,2022-11-03,17:31:00,106,Female,45,Clothing,4,50,21,200
565,2023-09-05,20:24:00,106,Female,45,Beauty,2,30,9,60
1565,2023-09-04,20:45:00,106,Female,45,Beauty,2,30,11.1,60
451,2023-10-09,15:38:00,106,Female,45,Electronics,1,30,13.5,30
